Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_B,Ecology_3_B,Shops_2_B
4687,57,3.0,63.77009726307618,42.90263309453711,8.0,5,12.0,1982,0.133215333,49,3,1406.0,3,4,259788.2130944612,True,True,False
11490,74,2.0,76.07697567033756,32.781260192155735,1.0,7,22.0,1977,0.075778755,6,3,900.0,0,2,248611.5026762659,True,True,True
14914,1,1.0,40.55099055955529,20.00340998738381,9.0,8,17.0,2015,0.007122317,1,0,900.0,0,1,102568.34939325982,True,True,True
5650,6,2.0,62.15113235938068,32.781260192155735,1.0,20,25.0,1977,0.243204519,5,0,540.0,0,0,193368.61133151315,True,True,True
11111,99,3.0,60.62994447618853,39.22789382388979,6.0,9,9.0,1972,0.012338886,35,1,900.0,2,4,214211.36033263,True,True,True
16587,80,1.0,31.799054157301825,16.106513047407102,8.0,18,22.0,1990,0.0,39,0,810.0,0,5,155767.03096504026,True,True,True
11854,9,2.0,55.12642631670936,29.91438635009869,8.0,4,14.0,2004,0.13012277,8,0,900.0,0,0,62126.66561869497,True,True,True
14726,53,3.0,84.56999779427053,60.61329673509096,12.0,18,24.0,2017,0.049637257,34,0,229.0,1,3,359065.2872300612,True,True,True
8798,170,2.0,42.48970549472626,27.56454488637464,5.0,5,8.0,1962,0.21843974,21,6,1450.0,4,7,213169.4442852474,True,True,False
3592,1,3.0,86.07661270463574,32.781260192155735,1.0,17,17.0,1977,0.025609157,33,0,240.0,3,1,275544.2431116402,True,True,True
16543,205,1.0,43.226984649137954,18.663547963941085,8.0,12,12.0,2007,0.16909109,19,10,900.0,2,5,220501.566180364,True,True,True
5653,27,2.0,72.86825089607679,41.116364624913714,13.0,5,12.0,2012,0.072157581,2,1,900.0,0,0,139012.87648175194,True,True,False
7181,27,2.0,66.45264840235025,32.781260192155735,0.0,4,16.0,1977,0.017647053,2,0,900.0,0,0,178312.31128323273,True,True,True
15204,8,1.0,38.37779147685658,22.55230461944217,8.0,2,14.0,1998,0.458174486,26,1,1130.0,1,5,156705.71013115242,True,False,True
12663,6,2.0,67.29086297988421,32.781260192155735,1.0,4,17.0,1977,0.243204519,5,0,540.0,0,0,183893.27255396885,True,True,True
12596,62,2.0,78.6860221417707,77.69475998644724,0.0,13,17.0,2016,0.072157581,2,1,900.0,0,0,209682.6654635128,True,True,False
13290,103,3.0,67.99233584102767,46.12631376953482,7.0,16,16.0,1985,0.0006991189999999,14,24,900.0,0,3,347550.76680882,True,True,True
8997,74,1.0,43.22771919485077,1.7262697385037575,1.0,9,17.0,2016,0.075778755,6,3,900.0,0,2,154565.2719404948,True,True,True
11866,28,2.0,47.91819196195525,30.138243186464912,5.0,5,5.0,1977,0.118537385,30,1,1183.0,1,0,152641.39877725413,True,True,True
12685,23,1.0,43.55991443160708,41.40836621091258,0.0,16,17.0,1977,0.075778755,6,3,900.0,0,2,108406.114816501,True,True,True
15853,54,3.0,58.70383374256591,41.70019368217425,5.0,3,5.0,1967,0.006076152,30,0,645.0,6,6,246473.4388291688,True,True,True
16104,27,1.0,41.25433507871133,32.781260192155735,1.0,5,19.0,2014,0.211401214,9,0,900.0,0,1,94519.89966429867,True,True,True
3533,120,2.0,43.8865210357901,28.49189780791887,6.0,3,9.0,1970,0.341071945,27,48,900.0,3,11,294050.4068172783,True,True,True
13205,41,2.0,55.84928766184482,34.81451106245365,8.0,12,12.0,1983,0.175054867,36,3,900.0,1,0,251414.5821305725,True,True,True
13559,79,1.0,96.83801289886544,49.140959558858846,22.0,19,24.0,2016,0.050755569,24,1,145.0,0,1,348962.8612944252,True,True,True
11678,105,1.0,34.5718040690236,18.20255076609476,6.0,8,9.0,1975,0.069660344,31,4,900.0,1,2,177058.1307257502,True,True,True
6831,27,1.0,40.096439268017285,32.781260192155735,0.0,12,12.0,1977,0.011654127,4,0,900.0,0,0,110733.75059936188,True,True,True
16493,21,3.0,78.39713620314673,46.23480796943496,10.0,6,12.0,1973,0.034331497,25,3,900.0,0,4,368975.3489368432,True,True,True
4116,88,2.0,46.16691087086318,31.22590853740796,6.0,4,9.0,1973,0.127375905,43,3,900.0,3,9,195581.3299508633,True,True,True
12961,123,4.0,116.54301703916336,70.04765210791493,11.0,4,23.0,2005,0.0,6,0,920.0,0,4,445424.56422934897,True,True,True
1724,74,1.0,36.52326400090431,32.781260192155735,1.0,3,17.0,1977,0.075778755,6,3,900.0,0,2,127047.78755267592,True,True,True
10848,17,3.0,80.9581148043388,50.73304978236296,10.0,16,16.0,1981,0.000991363,33,3,900.0,1,9,387511.7386098569,True,True,True
3921,39,1.0,32.04987464899744,22.56663344891936,6.0,3,9.0,1969,0.428825818,25,8,730.0,0,2,152631.0902906402,True,True,True
3235,142,3.0,57.281088127420816,39.006810024640345,5.0,1,5.0,1961,0.051942062,17,7,800.0,2,0,234382.7450872943,True,True,True
16519,47,1.0,36.47595929510161,17.04283214975467,6.0,2,12.0,1977,0.101872465,23,3,900.0,3,3,156261.3111624785,True,True,True
5444,59,3.0,101.41333387990755,32.781260192155735,0.0,17,23.0,1977,0.019508796,37,11,176.0,5,5,546812.0999412654,True,True,True
14244,30,1.0,40.36207982842468,32.781260192155735,1.0,17,22.0,1977,7.81528e-05,22,2,1046.0,3,23,126751.45108778682,True,True,True
1776,17,3.0,69.14913882233624,49.87938844927614,6.0,4,9.0,1962,0.093442564,23,5,900.0,2,4,145985.62439632366,True,True,True
8945,39,1.0,40.04558781605057,22.52480645676306,8.0,9,21.0,1992,0.428825818,25,8,730.0,0,2,173183.97498035472,True,True,True
2275,176,2.0,55.49290532147916,35.187484458878835,8.0,13,16.0,1981,0.300322518,52,6,900.0,1,9,255449.0554903325,True,True,True
470,101,2.0,45.4022096364615,28.82511279803859,5.0,4,5.0,1965,0.225824954,41,7,1548.0,3,2,177258.1631392962,False,True,True
12487,130,3.0,71.68757478021406,45.49934222063526,7.0,16,16.0,1969,0.21843974,21,6,1450.0,4,7,229983.57792032743,True,True,False
2130,1,1.0,45.38314872674674,32.781260192155735,1.0,15,22.0,1977,0.007122317,1,0,900.0,0,1,156425.35115085164,True,True,True
6429,15,3.0,78.27150058522876,49.20554645031346,12.0,4,14.0,2005,0.158249043,21,0,900.0,1,0,310494.8067512488,True,True,True
4178,96,3.0,74.38026779232983,48.07020928924673,10.0,6,17.0,1994,0.041116354,53,4,900.0,1,4,275636.6453073813,True,True,True
14820,9,1.0,44.83813726938522,24.35263138209856,8.0,14,14.0,1989,0.136244425,11,0,900.0,0,1,155126.94804713604,True,True,True
9240,90,1.0,46.81967906452913,18.682640622629272,11.0,13,22.0,2012,0.265088676,37,0,900.0,3,2,113913.68795907628,True,True,True
9868,90,2.0,70.99547344930747,38.93403389751785,14.0,11,20.0,2008,0.246031548,22,4,900.0,3,3,349187.7338312828,True,False,True
527,23,2.0,61.25730550275463,32.781260192155735,1.0,4,17.0,1977,0.075778755,6,3,900.0,0,2,164174.45695070454,True,True,True
0,0,1.0,109.14449153128444,84.61393856051562,15.0,6,15.0,2011,0.319809354,25,16,900.0,5,8,289034.39187133923,True,True,True
14565,53,1.0,39.24682286778837,32.781260192155735,1.0,4,19.0,1977,0.049637257,34,0,229.0,1,3,203671.17529058503,True,True,True
8801,25,3.0,81.5144461388523,58.6702549575671,15.0,9,22.0,2018,0.069753361,53,4,900.0,1,11,345028.2418834678,True,True,True
1963,1,1.0,40.10164129647804,20.80251180216027,9.0,6,17.0,2015,0.007122317,1,0,900.0,0,1,71738.98103424767,True,True,True
10739,99,2.0,45.25713880537703,32.61382570011897,5.0,4,5.0,1971,0.033493708,66,1,1322.0,3,8,171266.94942738526,True,True,True
773,77,3.0,52.9365300068602,37.73016922437104,5.0,5,9.0,1977,6.99893e-05,46,1,240.0,1,16,234024.62710592587,True,True,True
12779,101,1.0,41.69877288430139,27.931158403241486,5.0,8,12.0,1971,0.225824954,41,7,1548.0,3,2,200567.6729127241,False,True,True
8763,47,2.0,57.26997376855719,35.04515666111217,8.0,6,16.0,1980,0.101872465,23,3,900.0,3,3,220920.37409393085,True,True,True
2934,90,2.0,46.53101559791024,26.04573477712028,5.0,3,5.0,1967,0.265088676,37,0,900.0,3,2,183490.32464657628,True,True,True
14896,6,1.0,38.35996857195259,32.781260192155735,1.0,8,17.0,1977,0.243204519,5,0,540.0,0,0,142811.25224903118,True,True,True
3890,3,2.0,46.797866511331215,31.339355878504147,6.0,5,5.0,1963,0.050900058,43,1,30.0,2,3,161778.43262582144,True,True,True
7492,37,2.0,58.40527503100289,29.41128020437941,7.0,12,12.0,1980,0.122190486,25,2,1308.0,1,3,237718.7208302741,True,True,True
9096,6,1.0,41.151560712778746,40.405232405082174,1.0,13,25.0,2017,0.243204519,5,0,540.0,0,0,141432.02629460994,True,True,True
1855,30,3.0,80.34498628589131,45.80904117992219,10.0,25,25.0,1983,7.81528e-05,22,2,1046.0,3,23,384342.6881465891,True,True,True
823,15,2.0,65.08102241640174,35.252481019087256,12.0,6,12.0,2006,0.158249043,21,0,900.0,1,0,252415.7648672629,True,True,True
10565,52,2.0,56.64665762291333,32.781260192155735,1.0,13,17.0,1977,0.371148999,34,1,750.0,2,5,168671.13851317597,True,True,True
10204,8,2.0,40.18375813724524,23.074563421200143,6.0,10,12.0,1970,0.458174486,26,1,1130.0,1,5,166642.5713515241,True,False,True
10053,121,2.0,55.21257189892072,32.2944309713568,11.0,7,16.0,1984,0.212515361,19,16,628.0,3,7,297720.313290514,True,True,True
4563,15,1.0,46.71080454028148,23.891236820489567,10.0,16,24.0,2011,0.158249043,21,0,900.0,1,0,125278.35291169993,True,True,True
7967,9,1.0,37.470195242427614,21.485797280082046,7.0,12,17.0,1993,0.069753361,53,4,900.0,1,11,187899.22196065105,True,True,True
12757,57,3.0,78.57365675930208,47.2977923142189,10.0,19,22.0,2000,0.090799103,74,2,900.0,5,15,350921.83441516163,True,True,True
290,58,1.0,44.432084722102736,32.781260192155735,1.0,6,17.0,1977,0.43788524,23,3,1084.0,0,5,130633.19950495732,True,True,True
15911,169,2.0,52.99319998046605,29.641983095747555,8.0,11,12.0,1979,0.300322518,52,6,900.0,1,9,252355.6069306068,True,True,True
1398,9,1.0,39.10175564220821,20.994981198334767,8.0,4,14.0,1993,0.161531741,25,1,30.0,2,4,146525.63401285224,True,True,True
8203,98,2.0,47.69890152322699,32.685700152832595,5.0,4,5.0,1962,0.195781053,23,6,900.0,3,2,189565.89794984864,True,True,True
9587,80,2.0,49.66247362210045,30.62156774928513,6.0,8,9.0,1979,0.0,39,0,810.0,0,5,207383.66889817052,True,True,True
340,103,4.0,100.50140922938893,59.41397382748331,10.0,3,14.0,2003,0.014423114,19,4,900.0,0,3,593618.746095871,True,True,True
11821,27,1.0,41.67496410586427,32.781260192155735,0.0,14,19.0,1977,0.211401214,9,0,900.0,0,1,97494.67539860882,True,True,True
9811,21,1.0,31.153771171219496,21.44633723054056,5.0,5,5.0,1961,0.034331497,25,3,900.0,0,4,147662.6077076121,True,True,True
2255,8,3.0,71.7312573737462,48.25650080785893,8.0,12,14.0,1977,0.458174486,26,1,1130.0,1,5,256118.73714274704,True,False,True
2958,163,2.0,40.2712353178088,29.68192961222222,5.0,5,5.0,1964,0.007658515,35,56,900.0,3,19,197635.33616778665,True,True,True
4443,27,2.0,62.015976046909074,32.781260192155735,1.0,11,17.0,1977,0.011654127,4,0,900.0,0,0,159778.67598226946,True,True,True
6598,77,2.0,48.162053767714006,33.58778943028688,6.0,8,12.0,1976,6.99893e-05,46,1,240.0,1,16,212077.274792156,True,True,True
14351,113,1.0,42.11772378777995,22.39317314231272,8.0,8,12.0,1984,0.060753049,15,2,520.0,0,7,246354.0826502177,True,True,True
15887,6,3.0,77.98540072746121,32.781260192155735,12.0,4,17.0,1977,0.243204519,5,0,540.0,0,0,207923.6800613399,True,True,True
6572,13,1.0,41.112165276136935,21.78281476330389,7.0,11,17.0,2002,0.090799103,74,2,900.0,5,15,175032.09742025455,True,True,True
5978,83,2.0,55.45257838027568,34.52799728134511,9.0,8,17.0,1987,0.0077202819999999,38,2,900.0,0,4,280005.2519777549,True,True,True
4026,66,3.0,75.31552532390492,48.96860095400911,7.0,5,5.0,1954,0.161975568,31,5,900.0,3,7,199227.6938712229,True,False,True
15128,27,1.0,40.4922582154307,19.929488957102524,10.0,16,18.0,2015,0.072157581,2,1,900.0,0,0,126580.50749792963,True,True,False
4470,62,3.0,89.91533692830794,32.781260192155735,0.0,13,15.0,1977,0.072157581,2,1,900.0,0,0,191229.0989105802,True,True,False
14531,6,2.0,62.05678720014022,32.781260192155735,0.0,15,17.0,1977,0.243204519,5,0,540.0,0,0,180371.0167484343,True,True,True
3671,108,2.0,59.5625939584944,37.639495461762216,8.0,5,9.0,1956,0.0,25,4,46.0,1,1,386773.83686416346,True,True,True
3023,96,1.0,38.625070838717214,23.762143675558704,8.0,16,17.0,1997,0.041116354,53,4,900.0,1,4,171460.99676625454,True,True,True
6666,1,3.0,79.01996723886413,32.781260192155735,0.0,6,17.0,1977,0.007122317,1,0,900.0,0,1,240054.438797518,True,True,True
6604,124,2.0,45.43842545850946,28.087059746095395,5.0,4,9.0,1970,0.122090347,29,7,900.0,4,0,214944.6195994289,True,True,True
695,88,3.0,92.71954936041392,32.781260192155735,1.0,13,22.0,1977,0.127375905,43,3,900.0,3,9,328241.7478354388,True,True,True
4237,22,2.0,52.30986584754164,33.946545020369825,9.0,8,17.0,2011,0.133215333,49,3,1406.0,3,4,205768.69195588704,True,True,False
16048,108,2.0,47.88535210609065,30.86333539686477,5.0,3,5.0,1963,0.0,25,4,46.0,1,1,224610.6858393008,True,True,True
9164,59,1.0,39.2923186142071,20.88479962870029,8.0,16,17.0,1986,0.019508796,37,11,176.0,5,5,216252.1745381247,True,True,True
5097,44,1.0,41.24417209984111,22.020871678571822,8.0,7,14.0,1977,0.122190486,25,2,1308.0,1,3,209827.8130698705,True,True,True
11690,132,2.0,55.08864429262742,32.42449227426803,6.0,1,4.0,1977,0.306977489,27,14,1575.0,5,7,260146.7256950457,True,True,True
9359,99,3.0,51.031444647603216,35.962898737295106,6.0,2,9.0,1973,0.012338886,35,1,900.0,2,4,201925.4039879293,True,True,True
12240,3,1.0,41.745151084421664,19.13747792387848,8.0,7,17.0,1983,0.050900058,43,1,30.0,2,3,153918.52824728267,True,True,True
1082,27,2.0,43.10068945283744,26.88630880801473,7.0,5,9.0,1983,0.211401214,9,0,900.0,0,1,91024.13400324772,True,True,True
919,75,2.0,45.61563983990855,29.325265961740065,5.0,4,5.0,1964,0.122090347,29,7,900.0,4,0,196250.25705304148,True,True,True
15687,27,1.0,34.844531807526906,32.781260192155735,1.0,8,17.0,1977,0.011654127,4,0,900.0,0,0,111624.04772921118,True,True,True
6847,62,3.0,96.97770848915684,32.781260192155735,1.0,3,3.0,1977,0.072157581,2,1,900.0,0,0,223423.76946882703,True,True,False
3773,89,3.0,79.3871311994128,45.18195765775104,10.0,9,17.0,1998,0.1363303,30,10,262.0,3,6,423357.5707034968,True,True,True
2679,186,1.0,42.13000092337775,20.133623785297704,10.0,8,17.0,1982,0.007658515,35,56,900.0,3,19,253077.2231201775,True,True,True
16396,27,2.0,66.700791313867,60.24358789373362,1.0,15,19.0,2017,0.017647053,2,0,900.0,0,0,186873.21872841413,True,True,True
9295,61,1.0,38.41144589813229,17.653969150244233,7.0,2,12.0,1992,0.300322518,52,6,900.0,1,9,201723.0467316861,True,True,True
10377,21,2.0,38.90508918820912,24.96007495950659,5.0,6,9.0,1970,0.194489265,47,3,125.0,3,5,129466.24278121088,True,True,True
1175,27,3.0,83.24442640348724,32.781260192155735,1.0,3,17.0,1977,0.072157581,2,1,900.0,0,0,236682.20464910948,True,True,False
14581,6,1.0,41.54796790552245,39.23586687529343,1.0,9,17.0,2017,0.243204519,5,0,540.0,0,0,126752.44932236268,True,True,True
6501,23,3.0,70.46214916041966,32.781260192155735,0.0,4,4.0,1977,0.034656082,0,0,900.0,0,0,130704.4388946574,True,True,True
11352,44,2.0,44.40364726815119,29.919341845425148,5.0,3,9.0,1971,0.122190486,25,2,1308.0,1,3,221886.4659421357,True,True,True
6005,57,3.0,92.2045883485266,51.93321351552902,11.0,22,23.0,2007,0.133215333,49,3,1406.0,3,4,451014.5784774851,True,True,False
9083,27,1.0,42.534662283602906,40.811915955071015,10.0,12,17.0,2016,0.011654127,4,0,900.0,0,0,106518.42161168413,True,True,True
15997,138,2.0,36.28033417674996,22.421794149610832,5.0,7,9.0,1968,0.195781053,23,6,900.0,3,2,214654.8422859141,True,True,True
13434,13,2.0,52.08090459208712,32.781260192155735,15.0,2,6.0,1997,0.090799103,74,2,900.0,5,15,622888.8253279161,True,True,True
8595,143,2.0,47.670610634491645,31.70730118848056,5.0,4,5.0,1962,0.049863387,18,9,75.0,3,1,210517.654122196,True,True,True
644,23,2.0,64.62372660461,36.53495767075232,12.0,16,17.0,2009,0.075778755,6,3,900.0,0,2,232449.69684412063,True,True,True
7122,37,1.0,38.43336456541032,18.91401516714356,8.0,5,17.0,1986,0.178916796,18,4,192.0,1,5,222147.33476268747,True,True,True
12625,48,1.0,38.8401594517057,19.02662612104051,8.0,2,16.0,1979,0.041124634,46,5,900.0,1,10,189991.99423758025,True,True,True
15173,30,2.0,62.34134712247892,32.781260192155735,1.0,19,21.0,1977,7.81528e-05,22,2,1046.0,3,23,174256.26579814553,True,True,True
12269,55,2.0,57.59663364094056,33.246131520545944,9.0,6,22.0,2005,0.041365446,31,0,900.0,1,4,277934.3597543377,True,True,True
14981,27,2.0,64.54794798881011,32.781260192155735,1.0,6,17.0,1977,0.072157581,2,1,900.0,0,0,204607.9119496668,True,True,False
6391,1,2.0,61.82349527882575,32.781260192155735,1.0,5,24.0,1977,0.007122317,1,0,900.0,0,1,140972.87596223038,True,True,True
10058,1,1.0,39.54008549014164,32.781260192155735,1.0,14,17.0,1977,0.007122317,1,0,900.0,0,1,142273.8988449367,True,True,True
2026,44,3.0,83.2683175322264,52.02407611995197,10.0,23,23.0,2008,0.232205084,24,1,80.0,0,3,117667.7428196212,True,True,True
8903,132,1.0,36.18243692598043,19.511224891696266,6.0,8,9.0,1982,0.007658515,35,56,900.0,3,19,214874.48615919767,True,True,True
13032,106,2.0,62.9145604148697,37.68945309253258,10.0,5,17.0,2001,0.246031548,22,4,900.0,3,3,246745.7249251724,True,False,True
8359,53,1.0,40.18623704995406,20.768119357261423,8.0,16,16.0,1985,0.049637257,34,0,229.0,1,3,208197.7661920401,True,True,True
3123,90,1.0,39.09323237039703,24.940438628257017,9.0,4,12.0,1969,0.265088676,37,0,900.0,3,2,161610.48443519475,True,True,True
3007,13,1.0,39.48721818935401,21.034794815164,7.0,12,17.0,2004,0.090799103,74,2,900.0,5,15,184312.64764692265,True,True,True
5025,163,2.0,53.66851711543763,33.58619817382025,8.0,12,12.0,1984,0.007658515,35,56,900.0,3,19,395152.2960912981,True,True,True
7700,1,1.0,44.46991228587226,32.781260192155735,1.0,17,17.0,1977,0.007122317,1,0,900.0,0,1,135253.30325413,True,True,True
7860,20,2.0,54.35279450445418,26.51490586921416,6.0,5,23.0,2011,0.019508796,37,11,176.0,5,5,281981.09390709066,True,True,True
1690,27,1.0,45.49032348552089,22.68955895066717,12.0,5,22.0,1977,0.017647053,2,0,900.0,0,0,155802.45351011286,True,True,True
11422,6,1.0,49.5419447964156,32.781260192155735,0.0,2,25.0,1977,0.243204519,5,0,540.0,0,0,138060.93794918538,True,True,True
14110,1,1.0,44.8339627485836,41.60937361755872,10.0,2,17.0,2013,0.007122317,1,0,900.0,0,1,81453.44979153345,True,True,True
9758,75,1.0,41.62785923781814,19.769225128021816,8.0,8,17.0,1999,0.122090347,29,7,900.0,4,0,201802.71194597383,True,True,True
6236,123,3.0,70.84577436864507,42.00701362870861,8.0,6,16.0,1980,0.0,6,0,920.0,0,4,327577.3255763727,True,True,True
13917,23,3.0,81.54846563559441,80.29388947134959,1.0,17,25.0,1977,0.075778755,6,3,900.0,0,2,218899.44395444368,True,True,True
1739,55,3.0,75.46534554845408,46.1159335790639,10.0,16,17.0,1988,0.041365446,31,0,900.0,1,4,184859.13064440328,True,True,True
15241,1,1.0,42.25290697682539,38.33288348695169,1.0,6,9.0,2018,0.007122317,1,0,900.0,0,1,156934.44008785818,True,True,True
12282,124,2.0,52.449858307965705,27.145807791088355,7.0,3,5.0,1953,0.16909109,19,10,900.0,2,5,227114.3731215961,True,True,True
5878,100,2.0,50.26363015044837,31.103779658355677,8.0,1,14.0,1973,0.200146802,23,8,770.0,2,0,218026.74477032875,True,True,True
992,56,1.0,39.78348289956492,19.80208701454685,8.0,11,17.0,1987,0.0,23,4,900.0,2,6,270357.8143034028,True,True,True
10254,93,1.0,43.19684797817951,21.191569597444783,6.0,8,9.0,1990,0.041116354,53,4,900.0,1,4,142777.63397234134,True,True,True
13259,9,3.0,82.75694460311884,48.484072383561184,8.0,14,14.0,1999,0.161531741,25,1,30.0,2,4,272468.69882459746,True,True,True
9062,99,2.0,48.8576206326708,29.68382611930923,5.0,3,5.0,1971,0.033493708,66,1,1322.0,3,8,163432.26039440662,True,True,True
7666,27,2.0,64.91573160467554,32.89483352018678,12.0,9,25.0,2014,0.017647053,2,0,900.0,0,0,173213.2799991526,True,True,True
2942,61,3.0,64.68305916520471,38.093136672554266,8.0,8,12.0,1982,0.300322518,52,6,900.0,1,9,255212.27193348817,True,True,True
2552,147,2.0,44.778547931835874,27.77647024561095,5.0,6,9.0,1966,0.319809354,25,16,900.0,5,8,244785.3447502624,True,True,True
15018,21,1.0,59.719344684281005,22.393865484070652,12.0,14,14.0,2000,0.034331497,25,3,900.0,0,4,256062.64382120428,True,True,True
15447,10,3.0,78.96521151547144,46.6652626319904,10.0,5,17.0,1992,0.089039719,33,5,900.0,0,11,285617.0019425589,True,True,True
6172,27,2.0,92.40000684071424,92.06923622776029,10.0,2,5.0,1977,0.07542368,11,0,900.0,0,0,116942.67104480596,True,True,True
6093,6,1.0,41.86851703842829,21.001717484400363,8.0,7,17.0,2009,0.243204519,5,0,540.0,0,0,147558.65628550874,True,True,True
5277,21,1.0,34.03196817105397,20.16479641287767,6.0,4,9.0,1967,0.034331497,25,3,900.0,0,4,87672.25111159566,True,True,True
14722,61,3.0,64.04454546480244,38.93231971622135,8.0,4,9.0,1975,0.300322518,52,6,900.0,1,9,291543.73159813427,True,True,True
10546,62,1.0,46.01318716772288,43.417042771708495,43.0,4,17.0,2019,0.072157581,2,1,900.0,0,0,113909.09942801466,True,True,False
7235,139,2.0,59.54164838936372,28.08270454283892,9.0,6,18.0,2010,0.122090347,29,7,900.0,4,0,283929.01438997826,True,True,True
